Product Name,Price,Brand Name,Category,MRP,Rating,Reviews,Product URL,Discount_percent
PIDAVLIYA'S Indian Women's Tunics Tops Cotton Hand Block Printed Short Kurti Kurta Shirt Top for Women,403.0,PIDAVLIYA'S,Kurtas & Kurtis,799.0,4.0,143.0,https://www.amazon.in/PIDAVLIYAS-Indian-Womens-Printed-Regular/dp/B0CW65BJNW/ref=sr_1_249?dib=eyJ2IjoiMSJ9.kKlSIPJU5Kg5JomupwQSon93LptSI8HoARwK7b1pD3axEI6Sed7rymNdJ0Qew2ZNOFzBkzWw1yU68MVx2lDEL54Ek4ZgLHykxLEU-3G5OZ8hnywtWBzg-EPGsQhKTFwMgEPHPmArbnZBm4sXTf34uUWx4lcsK7lJtzBksuyZx18bz0KQI0vlO_d0tykKCulY7eTzTvC0E6pFCSBSuoQlLE0j6zAFkw5JJkbtAGeyBw3bLR9hqMl2mx6fRtMa-K4Qp5hDygwQ1G6euNQHqAgn9vJ7N_PORNYJ3FD23u9WNvU.v_1LT0K3hs2Ruw_9cVPRfFbU4VC1V4b4zNvPcgPwsvs&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755986729&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-249,49.56
itshe Summer wear Print Cotton Short Kurti for Women Printed Tunics Cotton Office Kurti Printed Short Kurti for Jeans Office Printed Summer Short Kurta,473.0,itshe,Kurtas & Kurtis,1599.0,4.0,140.0,https://www.amazon.in/itshe-Summer-Cotton-Office-XX-Large/dp/B0CY5PN3TD/ref=sr_1_250?dib=eyJ2IjoiMSJ9.kKlSIPJU5Kg5JomupwQSon93LptSI8HoARwK7b1pD3axEI6Sed7rymNdJ0Qew2ZNOFzBkzWw1yU68MVx2lDEL54Ek4ZgLHykxLEU-3G5OZ8hnywtWBzg-EPGsQhKTFwMgEPHPmArbnZBm4sXTf34uUWx4lcsK7lJtzBksuyZx18bz0KQI0vlO_d0tykKCulY7eTzTvC0E6pFCSBSuoQlLE0j6zAFkw5JJkbtAGeyBw3bLR9hqMl2mx6fRtMa-K4Qp5hDygwQ1G6euNQHqAgn9vJ7N_PORNYJ3FD23u9WNvU.v_1LT0K3hs2Ruw_9cVPRfFbU4VC1V4b4zNvPcgPwsvs&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755986729&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-250,70.42
Avayayat Short Kurti for Women| Embroidered Straight Rayon Kurta | Round Neck Full Sleeves Short Kurti | Tunic Tops for Women for Women's,399.0,Avayayat,Kurtas & Kurtis,999.0,4.0,138.0,https://www.amazon.in/Avayayat-Embroidered-Straight-Sleeves-Womens/dp/B0D94QKQ9M/ref=sr_1_251?dib=eyJ2IjoiMSJ9.kKlSIPJU5Kg5JomupwQSon93LptSI8HoARwK7b1pD3axEI6Sed7rymNdJ0Qew2ZNOFzBkzWw1yU68MVx2lDEL54Ek4ZgLHykxLEU-3G5OZ8hnywtWBzg-EPGsQhKTFwMgEPHPmArbnZBm4sXTf34uUWx4lcsK7lJtzBksuyZx18bz0KQI0vlO_d0tykKCulY7eTzTvC0E6pFCSBSuoQlLE0j6zAFkw5JJkbtAGeyBw3bLR9hqMl2mx6fRtMa-K4Qp5hDygwQ1G6euNQHqAgn9vJ7N_PORNYJ3FD23u9WNvU.v_1LT0K3hs2Ruw_9cVPRfFbU4VC1V4b4zNvPcgPwsvs&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755986729&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-251,60.06
Women's Cotton Blend Printed Sleeveless Kurta/Kurtis,289.0,Generic,Kurtas & Kurtis,1499.0,4.2,17.0,https://www.amazon.in/Womens-Cotton-Printed-Sleeveless-Regular/dp/B0D9YS7TD5/ref=sr_1_252?dib=eyJ2IjoiMSJ9.kKlSIPJU5Kg5JomupwQSon93LptSI8HoARwK7b1pD3axEI6Sed7rymNdJ0Qew2ZNOFzBkzWw1yU68MVx2lDEL54Ek4ZgLHykxLEU-3G5OZ8hnywtWBzg-EPGsQhKTFwMgEPHPmArbnZBm4sXTf34uUWx4lcsK7lJtzBksuyZx18bz0KQI0vlO_d0tykKCulY7eTzTvC0E6pFCSBSuoQlLE0j6zAFkw5JJkbtAGeyBw3bLR9hqMl2mx6fRtMa-K4Qp5hDygwQ1G6euNQHqAgn9vJ7N_PORNYJ3FD23u9WNvU.v_1LT0K3hs2Ruw_9cVPRfFbU4VC1V4b4zNvPcgPwsvs&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755986729&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-252,80.72
DSK Studio Poly Rayon Short Kurti for Women & Girls,249.0,DSK Studio,Kurtas & Kurtis,799.0,4.2,17.0,https://www.amazon.in/DSK-Studio-Rayon-Short-Kurti/dp/B0DDCG2X2Y/ref=sr_1_253?dib=eyJ2IjoiMSJ9.kKlSIPJU5Kg5JomupwQSon93LptSI8HoARwK7b1pD3axEI6Sed7rymNdJ0Qew2ZNOFzBkzWw1yU68MVx2lDEL54Ek4ZgLHykxLEU-3G5OZ8hnywtWBzg-EPGsQhKTFwMgEPHPmArbnZBm4sXTf34uUWx4lcsK7lJtzBksuyZx18bz0KQI0vlO_d0tykKCulY7eTzTvC0E6pFCSBSuoQlLE0j6zAFkw5JJkbtAGeyBw3bLR9hqMl2mx6fRtMa-K4Qp5hDygwQ1G6euNQHqAgn9vJ7N_PORNYJ3FD23u9WNvU.v_1LT0K3hs2Ruw_9cVPRfFbU4VC1V4b4zNvPcgPwsvs&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755986729&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-253,68.84
Max Women's Cotton Blend Regular Fit Casual Kurta,359.0,Max,Kurtas & Kurtis,599.0,4.1,30.0,https://www.amazon.in/Max-Womens-Cotton-Regular-MAEKFE24RIVIOLET_Violet/dp/B0DFWHDQQL/ref=sr_1_254?dib=eyJ2IjoiMSJ9.kKlSIPJU5Kg5JomupwQSon93LptSI8HoARwK7b1pD3axEI6Sed7rymNdJ0Qew2ZNOFzBkzWw1yU68MVx2lDEL54Ek4ZgLHykxLEU-3G5OZ8hnywtWBzg-EPGsQhKTFwMgEPHPmArbnZBm4sXTf34uUWx4lcsK7lJtzBksuyZx18bz0KQI0vlO_d0tykKCulY7eTzTvC0E6pFCSBSuoQlLE0j6zAFkw5JJkbtAGeyBw3bLR9hqMl2mx6fRtMa-K4Qp5hDygwQ1G6euNQHqAgn9vJ7N_PORNYJ3FD23u9WNvU.v_1LT0K3hs2Ruw_9cVPRfFbU4VC1V4b4zNvPcgPwsvs&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755986729&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-254,40.07
Vnyashri Women's Printed Straight Kurta,277.0,Vnyashri,Kurtas & Kurtis,999.0,4.4,9.0,https://www.amazon.in/Vnyashri-Printed-Straight-Kurta-Women/dp/B0CV75XGMK/ref=sr_1_255?dib=eyJ2IjoiMSJ9.kKlSIPJU5Kg5JomupwQSon93LptSI8HoARwK7b1pD3axEI6Sed7rymNdJ0Qew2ZNOFzBkzWw1yU68MVx2lDEL54Ek4ZgLHykxLEU-3G5OZ8hnywtWBzg-EPGsQhKTFwMgEPHPmArbnZBm4sXTf34uUWx4lcsK7lJtzBksuyZx18bz0KQI0vlO_d0tykKCulY7eTzTvC0E6pFCSBSuoQlLE0j6zAFkw5JJkbtAGeyBw3bLR9hqMl2mx6fRtMa-K4Qp5hDygwQ1G6euNQHqAgn9vJ7N_PORNYJ3FD23u9WNvU.v_1LT0K3hs2Ruw_9cVPRfFbU4VC1V4b4zNvPcgPwsvs&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755986729&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-255,72.27
DRESSAR Women Floral Printed Rayon Short Kurta || Short Kurti For Women (Black),299.0,DRESSAR,Kurtas & Kurtis,1999.0,4.0,122.0,https://www.amazon.in/DRESSAR-Women-Floral-Printed-Rayon/dp/B0F99WVY1N/ref=sr_1_256?dib=eyJ2IjoiMSJ9.kKlSIPJU5Kg5JomupwQSon93LptSI8HoARwK7b1pD3axEI6Sed7rymNdJ0Qew2ZNOFzBkzWw1yU68MVx2lDEL54Ek4ZgLHykxLEU-3G5OZ8hnywtWBzg-EPGsQhKTFwMgEPHPmArbnZBm4sXTf34uUWx4lcsK7lJtzBksuyZx18bz0KQI0vlO_d0tykKCulY7eTzTvC0E6pFCSBSuoQlLE0j6zAFkw5JJkbtAGeyBw3bLR9hqMl2mx6fRtMa-K4Qp5hDygwQ1G6euNQHqAgn9vJ7N_PORNYJ3FD23u9WNvU.v_1LT0K3hs2Ruw_9cVPRfFbU4VC1V4b4zNvPcgPwsvs&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755986729&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-256,85.04
Women's Pure Cotton Floral Printed Regular Fit Short Kurta with Front Button Work | Comfortable Ethnic Short Kurti,379.0,Generic,Kurtas & Kurtis,2199.0,4.1,29.0,https://www.amazon.in/Womens-Printed-Regular-Comfortable-Multicolor/dp/B0DVZ7V8VR/ref=sr_1_257?dib=eyJ2IjoiMSJ9.kKlSIPJU5Kg5JomupwQSon93LptSI8HoARwK7b1pD3axEI6Sed7rymNdJ0Qew2ZNOFzBkzWw1yU68MVx2lDEL54Ek4ZgLHykxLEU-3G5OZ8hnywtWBzg-EPGsQhKTFwMgEPHPmArbnZBm4sXTf34uUWx4lcsK7lJtzBksuyZx18bz0KQI0vlO_d0tykKCulY7eTzTvC0E6pFCSBSuoQlLE0j6zAFkw5JJkbtAGeyBw3bLR9hqMl2mx6fRtMa-K4Qp5hDygwQ1G6euNQHqAgn9vJ7N_PORNYJ3FD23u9WNvU.v_1LT0K3hs2Ruw_9cVPRfFbU4VC1V4b4zNvPcgPwsvs&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755986729&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-257,82.76
MIRCHI FASHION Women's Cotton Relaxed Fit A Line Kurti,479.0,MIRCHI FASHION,Kurtas & Kurtis,2999.0,4.0,116.0,https://www.amazon.in/MIRCHI-FASHION-Women-Cotton-Floral/dp/B0CGD8G4GF/ref=sr_1_258?dib=eyJ2IjoiMSJ9.kKlSIPJU5Kg5JomupwQSon93LptSI8HoARwK7b1pD3axEI6Sed7rymNdJ0Qew2ZNOFzBkzWw1yU68MVx2lDEL54Ek4ZgLHykxLEU-3G5OZ8hnywtWBzg-EPGsQhKTFwMgEPHPmArbnZBm4sXTf34uUWx4lcsK7lJtzBksuyZx18bz0KQI0vlO_d0tykKCulY7eTzTvC0E6pFCSBSuoQlLE0j6zAFkw5JJkbtAGeyBw3bLR9hqMl2mx6fRtMa-K4Qp5hDygwQ1G6euNQHqAgn9vJ7N_PORNYJ3FD23u9WNvU.v_1LT0K3hs2Ruw_9cVPRfFbU4VC1V4b4zNvPcgPwsvs&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755986729&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-258,84.03
NUEVOSDAMAS Cotton Naylon Lace Net Floral Knee Length Kurti,499.0,NUEVOSDAMAS,Kurtas & Kurtis,2399.0,4.0,113.0,https://www.amazon.in/NUEVOSDAMAS-NetZig-Zag-StripeCotton-Naylon-Length/dp/B09ST8HHG2/ref=sr_1_259?dib=eyJ2IjoiMSJ9.kKlSIPJU5Kg5JomupwQSon93LptSI8HoARwK7b1pD3axEI6Sed7rymNdJ0Qew2ZNOFzBkzWw1yU68MVx2lDEL54Ek4ZgLHykxLEU-3G5OZ8hnywtWBzg-EPGsQhKTFwMgEPHPmArbnZBm4sXTf34uUWx4lcsK7lJtzBksuyZx18bz0KQI0vlO_d0tykKCulY7eTzTvC0E6pFCSBSuoQlLE0j6zAFkw5JJkbtAGeyBw3bLR9hqMl2mx6fRtMa-K4Qp5hDygwQ1G6euNQHqAgn9vJ7N_PORNYJ3FD23u9WNvU.v_1LT0K3hs2Ruw_9cVPRfFbU4VC1V4b4zNvPcgPwsvs&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755986729&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-259,79.2
THE RICHIK DESIGNS Women's Co-ord Set Cotton Collared Kurta with Pant Cord Set Outdoor Wear,499.0,THE RICHIK DESIGNS,Kurtas & Kurtis,1999.0,4.0,112.0,https://www.amazon.in/RICHIK-DESIGNS-Womens-Cotton-Co-ord/dp/B0CQPBF92H/ref=sr_1_260?dib=eyJ2IjoiMSJ9.kKlSIPJU5Kg5JomupwQSon93LptSI8HoARwK7b1pD3axEI6Sed7rymNdJ0Qew2ZNOFzBkzWw1yU68MVx2lDEL54Ek4ZgLHykxLEU-3G5OZ8hnywtWBzg-EPGsQhKTFwMgEPHPmArbnZBm4sXTf34uUWx4lcsK7lJtzBksuyZx18bz0KQI0vlO_d0tykKCulY7eTzTvC0E6pFCSBSuoQlLE0j6zAFkw5JJkbtAGeyBw3bLR9hqMl2mx6fRtMa-K4Qp5hDygwQ1G6euNQHqAgn9vJ7N_PORNYJ3FD23u9WNvU.v_1LT0K3hs2Ruw_9cVPRfFbU4VC1V4b4zNvPcgPwsvs&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755986729&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-260,75.04
"POISED Pure Cotton Printed Short Kurta for Girls, Women|Regular fit Straight Kurta| Round Neck| Casual Wears, Formal Wears| 3/4th Sleeves|",415.0,POISED,Kurtas & Kurtis,1499.0,4.1,28.0,https://www.amazon.in/POISED-Handblock-Printed-Regular-Straight/dp/B0DBDKSCQ4/ref=sr_1_261?dib=eyJ2IjoiMSJ9.kKlSIPJU5Kg5JomupwQSon93LptSI8HoARwK7b1pD3axEI6Sed7rymNdJ0Qew2ZNOFzBkzWw1yU68MVx2lDEL54Ek4ZgLHykxLEU-3G5OZ8hnywtWBzg-EPGsQhKTFwMgEPHPmArbnZBm4sXTf34uUWx4lcsK7lJtzBksuyZx18bz0KQI0vlO_d0tykKCulY7eTzTvC0E6pFCSBSuoQlLE0j6zAFkw5JJkbtAGeyBw3bLR9hqMl2mx6fRtMa-K4Qp5hDygwQ1G6euNQHqAgn9vJ7N_PORNYJ3FD23u9WNvU.v_1LT0K3hs2Ruw_9cVPRfFbU4VC1V4b4zNvPcgPwsvs&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755986729&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-261,72.31
MIRCHI FASHION Women's Straight Fit Rayon Floral Printed Kurti Only,439.0,MIRCHI FASHION,Kurtas & Kurtis,2999.0,4.0,102.0,https://www.amazon.in/MIRCHI-FASHION-Straight-Embroidery-K10066/dp/B0DJJXS1V7/ref=sr_1_262?dib=eyJ2IjoiMSJ9.kKlSIPJU5Kg5JomupwQSon93LptSI8HoARwK7b1pD3axEI6Sed7rymNdJ0Qew2ZNOFzBkzWw1yU68MVx2lDEL54Ek4ZgLHykxLEU-3G5OZ8hnywtWBzg-EPGsQhKTFwMgEPHPmArbnZBm4sXTf34uUWx4lcsK7lJtzBksuyZx18bz0KQI0vlO_d0tykKCulY7eTzTvC0E6pFCSBSuoQlLE0j6zAFkw5JJkbtAGeyBw3bLR9hqMl2mx6fRtMa-K4Qp5hDygwQ1G6euNQHqAgn9vJ7N_PORNYJ3FD23u9WNvU.v_1LT0K3hs2Ruw_9cVPRfFbU4VC1V4b4zNvPcgPwsvs&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755986729&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-262,85.36
"Hritika Women's Stylish Cotton Kurta with Stripes, Elegant Casual Ethnic Wear, Lightweight & Comfortable, Perfect Festive Occasions",269.0,Hritika,Kurtas & Kurtis,2149.0,4.0,102.0,https://www.amazon.in/Hritika-Stylish-Colored-Stripes_-HRK0014VOLT_M_HRKR/dp/B0CRYC6DP6/ref=sr_1_263?dib=eyJ2IjoiMSJ9.kKlSIPJU5Kg5JomupwQSon93LptSI8HoARwK7b1pD3axEI6Sed7rymNdJ0Qew2ZNOFzBkzWw1yU68MVx2lDEL54Ek4ZgLHykxLEU-3G5OZ8hnywtWBzg-EPGsQhKTFwMgEPHPmArbnZBm4sXTf34uUWx4lcsK7lJtzBksuyZx18bz0KQI0vlO_d0tykKCulY7eTzTvC0E6pFCSBSuoQlLE0j6zAFkw5JJkbtAGeyBw3bLR9hqMl2mx6fRtMa-K4Qp5hDygwQ1G6euNQHqAgn9vJ7N_PORNYJ3FD23u9WNvU.v_1LT0K3hs2Ruw_9cVPRfFbU4VC1V4b4zNvPcgPwsvs&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755986729&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-263,87.48
विधा Vidha Cotton Kurti for Women |Purple Angrakha Kurti |,498.0,विधा,Kurtas & Kurtis,1299.0,4.0,97.0,https://www.amazon.in/%E0%A4%B5%E0%A4%BF%E0%A4%A7%E0%A4%BE-Cotton-Kurta-Medium-Purple/dp/B0CPKD45LY/ref=sr_1_264?dib=eyJ2IjoiMSJ9.kKlSIPJU5Kg5JomupwQSon93LptSI8HoARwK7b1pD3axEI6Sed7rymNdJ0Qew2ZNOFzBkzWw1yU68MVx2lDEL54Ek4ZgLHykxLEU-3G5OZ8hnywtWBzg-EPGsQhKTFwMgEPHPmArbnZBm4sXTf34uUWx4lcsK7lJtzBksuyZx18bz0KQI0vlO_d0tykKCulY7eTzTvC0E6pFCSBSuoQlLE0j6zAFkw5JJkbtAGeyBw3bLR9hqMl2mx6fRtMa-K4Qp5hDygwQ1G6euNQHqAgn9vJ7N_PORNYJ3FD23u9WNvU.v_1LT0K3hs2Ruw_9cVPRfFbU4VC1V4b4zNvPcgPwsvs&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755986729&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-264,61.66
Wilshire Plus Size Embroidery Work Trendy Rayon Kurti/Kurta for Women's and Girls,499.0,WILSHIRE,Kurtas & Kurtis,1999.0,4.6,6.0,https://www.amazon.in/Wilshire-Embroidery-Trendy-Rayon-Womens/dp/B0DR72X4W6/ref=sr_1_265?dib=eyJ2IjoiMSJ9.kKlSIPJU5Kg5JomupwQSon93LptSI8HoARwK7b1pD3axEI6Sed7rymNdJ0Qew2ZNOFzBkzWw1yU68MVx2lDEL54Ek4ZgLHykxLEU-3G5OZ8hnywtWBzg-EPGsQhKTFwMgEPHPmArbnZBm4sXTf34uUWx4lcsK7lJtzBksuyZx18bz0KQI0vlO_d0tykKCulY7eTzTvC0E6pFCSBSuoQlLE0j6zAFkw5JJkbtAGeyBw3bLR9hqMl2mx6fRtMa-K4Qp5hDygwQ1G6euNQHqAgn9vJ7N_PORNYJ3FD23u9WNvU.v_1LT0K3hs2Ruw_9cVPRfFbU4VC1V4b4zNvPcgPwsvs&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755986729&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-265,75.04
Women's Cotton Blend Floral Printed Sleeveless Kurta for Girls (Pack of 1),314.0,Generic,Kurtas & Kurtis,1499.0,4.0,94.0,https://www.amazon.in/Womens-Paisley-Printed-Sleeveless-Regular/dp/B0D9YRC56X/ref=sr_1_266?dib=eyJ2IjoiMSJ9.kKlSIPJU5Kg5JomupwQSon93LptSI8HoARwK7b1pD3axEI6Sed7rymNdJ0Qew2ZNOFzBkzWw1yU68MVx2lDEL54Ek4ZgLHykxLEU-3G5OZ8hnywtWBzg-EPGsQhKTFwMgEPHPmArbnZBm4sXTf34uUWx4lcsK7lJtzBksuyZx18bz0KQI0vlO_d0tykKCulY7eTzTvC0E6pFCSBSuoQlLE0j6zAFkw5JJkbtAGeyBw3bLR9hqMl2mx6fRtMa-K4Qp5hDygwQ1G6euNQHqAgn9vJ7N_PORNYJ3FD23u9WNvU.v_1LT0K3hs2Ruw_9cVPRfFbU4VC1V4b4zNvPcgPwsvs&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755986729&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-266,79.05
Tissu Women's Rayon Blue & White Floral Printed Kurti,498.0,Tissu,Kurtas & Kurtis,1499.0,4.0,94.0,https://www.amazon.in/Tissu-Womens-Floral-Printed-Tissu2171_Blue_4XL/dp/B0B1X2KZ2P/ref=sr_1_267?dib=eyJ2IjoiMSJ9.kKlSIPJU5Kg5JomupwQSon93LptSI8HoARwK7b1pD3axEI6Sed7rymNdJ0Qew2ZNOFzBkzWw1yU68MVx2lDEL54Ek4ZgLHykxLEU-3G5OZ8hnywtWBzg-EPGsQhKTFwMgEPHPmArbnZBm4sXTf34uUWx4lcsK7lJtzBksuyZx18bz0KQI0vlO_d0tykKCulY7eTzTvC0E6pFCSBSuoQlLE0j6zAFkw5JJkbtAGeyBw3bLR9hqMl2mx6fRtMa-K4Qp5hDygwQ1G6euNQHqAgn9vJ7N_PORNYJ3FD23u9WNvU.v_1LT0K3hs2Ruw_9cVPRfFbU4VC1V4b4zNvPcgPwsvs&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755986729&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-267,66.78
विधा Women's Cotton Ajrakh Printed A-Line Kurta | Kurti for Women,472.0,विधा,Kurtas & Kurtis,1299.0,4.0,90.0,https://www.amazon.in/%E0%A4%B5%E0%A4%BF%E0%A4%A7%E0%A4%BE-Womens-Cotton-Printed-Regular/dp/B0D7TP9KRN/ref=sr_1_268?dib=eyJ2IjoiMSJ9.kKlSIPJU5Kg5JomupwQSon93LptSI8HoARwK7b1pD3axEI6Sed7rymNdJ0Qew2ZNOFzBkzWw1yU68MVx2lDEL54Ek4ZgLHykxLEU-3G5OZ8hnywtWBzg-EPGsQhKTFwMgEPHPmArbnZBm4sXTf34uUWx4lcsK7lJtzBksuyZx18bz0KQI0vlO_d0tykKCulY7eTzTvC0E6pFCSBSuoQlLE0j6zAFkw5JJkbtAGeyBw3bLR9hqMl2mx6fRtMa-K4Qp5hDygwQ1G6euNQHqAgn9vJ7N_PORNYJ3FD23u9WNvU.v_1LT0K3hs2Ruw_9cVPRfFbU4VC1V4b4zNvPcgPwsvs&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755986729&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-268,63.66
idaLia Women's Printed Aqua Anarkali Cotton Kurta,488.0,idaLia,Kurtas & Kurtis,795.0,4.0,88.0,https://www.amazon.in/idaLia-Green-Floral-Printed-Kurta/dp/B0B2NVR99L/ref=sr_1_269?dib=eyJ2IjoiMSJ9.kKlSIPJU5Kg5JomupwQSon93LptSI8HoARwK7b1pD3axEI6Sed7rymNdJ0Qew2ZNOFzBkzWw1yU68MVx2lDEL54Ek4ZgLHykxLEU-3G5OZ8hnywtWBzg-EPGsQhKTFwMgEPHPmArbnZBm4sXTf34uUWx4lcsK7lJtzBksuyZx18bz0KQI0vlO_d0tykKCulY7eTzTvC0E6pFCSBSuoQlLE0j6zAFkw5JJkbtAGeyBw3bLR9hqMl2mx6fRtMa-K4Qp5hDygwQ1G6euNQHqAgn9vJ7N_PORNYJ3FD23u9WNvU.v_1LT0K3hs2Ruw_9cVPRfFbU4VC1V4b4zNvPcgPwsvs&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755986729&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-269,38.62
